entity1,entity2,measure_agm,measure_aml,measure_dome,measure_fcamap,measure_logmap,measure_logmapbio,measure_logmaplt,measure_pomap++,measure_wiktionary
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Seventh_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T7_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_pancreas,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Pancreas,,0.95,,1.0,0.74,0.74,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Floor_of_mouth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Floor_of_the_Mouth,,0.95,1.0,1.0,0.5,0.5,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fourth_cervical_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_frontal_gyrus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Frontal_Convolution,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Macula_of_saccule_of_membranous_labyrinth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Macula_of_Saccule,,0.95,1.0,1.0,0.5,0.5,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Urethral_gland__male_,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urethral_Gland,,0.95,,,,0.78,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lingula_of_left_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lingula,,0.95,1.0,,0.74,0.74,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Saccule_of_membranous_labyrinth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Saccule,,0.95,1.0,1.0,0.5,0.5,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gastric_foveola,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastric_Pit,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_epigastric_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Deep_Epigastric_Vein,,0.95,1.0,1.0,0.83,0.83,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_cistern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Quadrigeminal_Cistern,,0.95,1.0,1.0,0.56,0.56,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endothelium_of_lymphatic_vessel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymphatic_Vessel_Endothelium,,0.95,1.0,1.0,0.83,0.83,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_limiting_lamina_of_cornea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bowman_s_Membrane,,0.95,1.0,1.0,0.58,0.58,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pineal_body,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pineal_Gland,,0.95,,1.0,0.64,0.64,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hypoglossal_nerve_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hypoglossal_Nucleus,,0.95,1.0,1.0,0.75,0.75,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sphincter_of_hepatopancreatic_ampulla,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sphincter_of_Oddi,,0.95,1.0,1.0,0.53,0.53,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Celiac_ganglion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coeliac_Ganglion,,0.95,1.0,1.0,0.8,0.8,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Insula,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Central_Lobe,,0.95,,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Forebrain,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prosencephalon,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Palatoglossus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palatoglossus_Muscle,,0.95,1.0,1.0,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Capsule_of_lens,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lens_Capsule,,0.95,1.0,1.0,,,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spinal_accessory_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Accessory_Nerve,,0.95,,1.0,0.73,0.73,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Prostatic_urethra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostatic_Portion_of_the_Male_Urethra,,0.95,1.0,1.0,0.74,0.74,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retroperitoneal_space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retroperitoneum,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pisiform,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pisiform_Bone,,0.95,1.0,1.0,0.58,0.58,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mononuclear_phagocyte_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Reticuloendothelial_System,,0.95,1.0,1.0,0.79,0.79,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Serosa_of_uterus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perimetrium,,0.95,1.0,1.0,0.53,0.53,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Periosteal_dura,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Periosteal_Layer_of_the_Dura_Mater,,0.95,1.0,,0.83,0.83,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#White_matter_of_spinal_cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#White_Matter_of_the_Spinal_Cord,,0.95,1.0,,0.82,0.82,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arcuate_nucleus_of_hypothalamus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Arcuate_Nucleus,,0.95,1.0,1.0,0.8,0.8,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Appendix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vermiform_Appendix,,0.95,,1.0,0.74,0.74,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medial_geniculate_body,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Geniculate_Body,,0.95,1.0,1.0,0.81,0.81,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Papillary_layer_of_dermis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stratum_Papillare,,0.95,,,,0.84,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Macula_lutea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Macula,,0.95,,1.0,0.78,0.78,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hamate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hamate_Bone,,0.95,1.0,1.0,0.56,0.56,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyroepiglotticus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroepiglottic_Muscle,,0.95,1.0,1.0,0.75,0.75,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_head,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_Skin,,0.95,1.0,1.0,0.83,0.83,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mandibular_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Maxillary_Nerve,,0.95,1.0,1.0,0.56,0.56,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tubercle_of_rib,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rib_Tubercle,,0.95,1.0,1.0,0.71,0.71,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_pyramidal_layer_of_neocortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Pyramidal_Cell_Layer,,0.95,1.0,1.0,0.75,0.75,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoraco_acromial_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromial_Thoracic_Artery,,0.95,1.0,1.0,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_lobe_of_right_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lower_Lobe_of_the_Right_Lung,,0.95,1.0,,0.87,0.87,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_epiphysis_of_fibula,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Fibula,,0.95,1.0,,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lentiform_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lenticular_Nucleus,,0.95,,1.0,0.74,0.74,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Twelfth_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T12_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tectorial_membrane_of_cochlea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tectorial_Membrane,,0.95,1.0,1.0,0.75,0.75,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hemopoietic_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hematopoietic_Tissue,,0.95,,1.0,0.82,0.82,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medial_nuclear_group_of_thalamus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsomedial_Nucleus_of_the_Thalamus,,0.95,1.0,,0.89,0.89,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lunate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lunate_Bone,,0.95,1.0,1.0,0.55,0.55,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_foot,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foot_Skin,,0.95,1.0,1.0,0.75,0.75,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Capitate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Capitate_Bone,,0.95,1.0,1.0,0.56,0.56,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gut,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastrointestinal_Tract,,0.95,1.0,1.0,0.57,0.57,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Portion_of_neural_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nervous_Tissue,,0.95,,1.0,0.87,0.87,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_lobe_of_left_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lower_Lobe_of_the_Left_Lung,,0.95,1.0,,0.87,0.87,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_palmar_arterial_arch,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial_Palmar_Arch,,0.95,1.0,1.0,0.85,0.85,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fibularis_longus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Peroneus_Longus,,0.95,1.0,1.0,0.93,0.93,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Basal_cell_layer_of_epidermis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rete_Malpighii,,0.95,1.0,1.0,0.53,0.53,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Capsule_of_parathyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parathyroid_Gland_Capsule,,0.95,1.0,1.0,,,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampal_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hippocampal_Fissure,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_face,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skin_of_the_Face,,0.95,1.0,,0.5,0.5,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vascular_layer_of_eyeball,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Uvea,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Stroma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stroma_Connective_Tissue,,0.95,,1.0,0.71,0.71,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_testicular_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Spermatic_Artery,,0.95,1.0,1.0,0.78,0.78,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fifth_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T5_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_lower_lip,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mucosa_of_the_Lower_Lip,,0.95,1.0,1.0,0.75,0.75,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_phalanx_of_finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Proximal_Phalanx_of_Hand,,0.95,,1.0,0.74,0.74,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bulbo_urethral_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cowper_s_Gland,,0.95,1.0,1.0,0.77,0.77,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Second_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T2_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_arm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Arm_Skin,,0.95,1.0,1.0,0.74,0.74,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rectovesical_pouch,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Recto-Vesical_Pouch,,0.95,1.0,1.0,0.6,0.6,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_epiphysis_of_tibia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Tibia,,0.95,1.0,,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glenohumeral_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Shoulder_Joint,,0.95,1.0,1.0,0.54,0.54,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_humerus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Humerus,,0.95,1.0,,0.73,0.73,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Median_aperture_of_fourth_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foramen_of_Magendie,,0.95,1.0,1.0,0.5,0.5,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Third_lumbar_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#L3_Vertebra,,0.95,1.0,1.0,0.82,0.82,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Talocalcaneal_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Subtalar_Joint,,0.95,1.0,1.0,0.74,0.74,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Great_saphenous_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Long_Saphenous_Vein,,0.95,1.0,1.0,0.8,0.8,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2_Vertebra,,0.95,1.0,1.0,0.6,0.6,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bowman_s_space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urinary_Space,,0.95,1.0,1.0,0.5,0.5,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cornu_Ammonis,,0.95,,1.0,0.53,0.53,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumbar_segment_of_spinal_cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lumbar_Spinal_Cord,,0.95,,1.0,0.72,0.72,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sural_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Sural_Artery,,0.95,1.0,1.0,0.55,0.55,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Utricle_of_membranous_labyrinth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Utricle,,0.95,,1.0,,0.78,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Celiac_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coeliac_Artery,,0.95,,1.0,0.56,0.56,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tenth_thoracic_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T10_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_femur,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Femur,,0.95,1.0,,0.53,0.53,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Quadrate_lobe_of_liver,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobus_Quadratus,,0.95,1.0,1.0,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Maxillary_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Maxillary_Vein,,0.95,1.0,1.0,0.53,0.53,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyro_epiglottic_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroepiglottic_Ligament,,0.95,1.0,1.0,0.77,0.77,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_naris,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nostril,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsum_of_tongue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsum_of_the_Tongue,,0.95,1.0,,0.6,0.6,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#First_lumbar_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#L1_Vertebra,,0.95,1.0,1.0,0.82,0.82,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_lobe_of_liver,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Right_Lobe_of_the_Liver,,0.95,1.0,,0.75,0.75,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cervix_of_uterus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cervix,,0.95,,1.0,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hymen_of_vagina,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hymen,,0.95,1.0,1.0,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gastrointestinal_tract,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastrointestinal_System,,0.95,1.0,1.0,0.89,0.89,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fifth_cervical_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5_Vertebra,,0.95,1.0,1.0,0.76,0.76,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Palm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palmar_Region,,0.95,1.0,1.0,0.83,0.83,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ventral_gray_column_of_spinal_cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ventral_Horn_of_the_Spinal_Cord,,0.95,1.0,,0.73,0.73,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fascia_cluster,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fascia,,0.95,1.0,1.0,0.87,0.87,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tonsillar_ring,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Waldeyers_Tonsillar_Ring,,0.95,1.0,1.0,0.87,0.87,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cerebral_crus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Crus_Cerebri,,0.95,1.0,1.0,0.52,0.52,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Choroid_plexus_of_fourth_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Choroid_Plexus_of_the_Fourth_Ventricle,,0.95,1.0,,0.73,0.73,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sartorius,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sartorius_Muscle,,0.95,1.0,1.0,0.83,0.83,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fourth_lumbar_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#L4_Vertebra,,0.95,1.0,1.0,0.82,0.82,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hemisphere_of_cerebellum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hemisphere_of_the_Cerebellum,,0.95,1.0,,0.72,0.72,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Middle_phalanx_of_finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Phalanx_of_the_Hand,,0.95,1.0,1.0,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endothelium_of_capillary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Capillary_Endothelium,,0.95,1.0,1.0,0.81,0.81,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sinuatrial_node,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sinoatrial_Node,,0.95,1.0,1.0,0.53,0.53,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oculomotor_nuclear_complex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oculomotor_Nucleus,,0.95,1.0,1.0,0.52,0.52,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Red_pulp_of_spleen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Red_Pulp,,0.95,1.0,1.0,0.86,0.86,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_rib,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rib_Head,,0.95,1.0,1.0,0.71,0.71,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_neck,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neck_Skin,,0.95,1.0,1.0,0.83,0.83,1.0,,0.5
